hhid,province,area_rice_harvested,area_rice_planted,qty_rice_harvested,qty_rice_own_use,qty_rice_sale,qty_rice_gift,qty_rice_pay,qty_rice_feed,qty_rice_seed,qty_rice_lost,qty_rice_processed
HID553853,9,0,0,0,,,,,,,,
HID553874,12,0,0,0,,,,,,,,
HID553979,21,.25,.25,0,0,0,0,0,0,0,0,0
HID554101,3,0,0,0,,,,,,,,
HID554116,21,.4000000059604645,.4000000059604645,690,0,500,0,0,90,90,10,0
HID554126,5,.25,.25,0,0,0,0,0,0,0,0,0
HID554438,19,1.5,1.5,5000,4800,0,0,0,100,100,0,0
HID554504,6,.6499999761581421,.6499999761581421,0,0,0,0,0,0,0,0,0
HID554766,4,3,3,5000,1000,3000,0,0,0,1000,0,0
HID554783,10,0,0,0,,,,,,,,
HID554891,2,0,0,0,,,,,,,,
HID555037,20,.5,.5,0,0,0,0,0,0,0,0,0
HID555494,20,0,0,0,,,,,,,,
HID555554,22,2.5,2.5,4000,2000,2000,0,0,0,0,0,0
HID555869,14,0,0,0,,,,,,,,
HID555880,16,0,0,0,,,,,,,,
HID556017,14,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID556052,14,7,7,35000,2500,29000,0,0,0,3500,0,0
HID556216,14,0,0,0,,,,,,,,
HID556248,10,1,1,2500,1250,1250,0,0,0,0,0,0
HID556347,6,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID556383,4,1,1,0,0,0,0,0,0,0,0,0
HID556406,5,.5,.5,0,0,0,0,0,0,0,0,0
HID556487,21,.300000011920929,.300000011920929,9385,1600,6985,0,0,0,800,0,0
HID556517,10,0,0,0,,,,,,,,
HID556520,9,0,0,0,,,,,,,,
HID556581,8,1.5,1.5,7000,2000,5000,0,0,0,0,0,0
HID556652,20,.5,.5,0,0,0,0,0,0,0,0,0
HID556893,20,0,0,0,,,,,,,,
HID556922,21,2.5,2.5,12000,6100,5900,0,0,0,0,0,0
HID556946,3,0,0,0,,,,,,,,
HID556974,17,1.299999952316284,1.299999952316284,9500,500,9000,0,0,0,0,0,0
HID556999,20,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID557000,6,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID557215,7,.25,.25,0,0,0,0,0,0,0,0,0
HID557293,17,0,0,0,,,,,,,,
HID557348,8,0,0,0,,,,,,,,
HID557364,3,.6499999910593033,.6499999910593033,1920,0,1920,0,0,0,0,0,0
HID557475,16,1,1,0,0,0,0,0,0,0,0,0
HID557583,7,.4799999892711639,.4799999892711639,1890,1190,700,0,0,0,0,0,0
HID557606,7,1,1,0,0,0,0,0,0,0,0,0
HID557634,6,0,0,0,,,,,,,,
HID557780,3,0,0,0,,,,,,,,
HID557794,13,0,0,0,,,,,,,,
HID557809,10,.5,.5,0,0,0,0,0,0,0,0,0
HID557907,17,4,4,3200,1000,1700,0,0,0,500,0,0
HID557930,7,0,0,0,,,,,,,,
HID558027,10,0,0,0,,,,,,,,
HID558049,3,.1800000071525574,.1800000071525574,0,0,0,0,0,0,0,0,0
HID558122,4,4,4,8000,2000,6000,0,0,0,0,0,0
HID558201,13,0,0,0,0,0,0,0,0,0,0,0
HID558304,6,0,0,0,,,,,,,,
HID558399,1,0,0,0,,,,,,,,
HID558402,7,1,1,1800,1100,360,0,0,240,100,0,0
HID558508,25,1,1,0,0,0,0,0,0,0,0,0
HID558696,2,0,0,0,,,,,,,,
HID558725,17,4,4,4500,2700,0,0,360,0,300,0,1140
HID558739,12,0,0,0,,,,,,,,
HID558854,17,.5,.5,3000,1500,1500,0,0,0,0,0,0
HID558859,20,.4799999892711639,.4799999892711639,1600,850,750,0,0,0,0,0,0
HID559010,8,.5,.5,3000,2000,1000,0,0,0,0,0,0
HID559023,3,.1099999994039536,.1099999994039536,0,0,0,0,0,0,0,0,0
HID559201,1,4,4,0,0,0,0,0,0,0,0,0
HID559205,25,0,0,0,,,,,,,,
HID559299,16,0,0,0,,,,,,,,
HID559311,14,0,0,0,,,,,,,,
HID559346,9,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID559567,13,1,2,0,0,0,0,0,0,0,0,0
HID559873,14,4,4,26000,1000,23000,0,0,0,2000,0,0
HID559877,14,0,0,0,,,,,,,,
HID560008,21,.699999988079071,.699999988079071,2000,1900,0,0,0,0,100,0,0
HID560015,18,3.5,3.5,7000,4920,2080,0,0,0,0,0,0
HID560030,19,3,3,0,0,0,0,0,0,0,0,0
HID560153,25,.5,.5,0,0,0,0,0,0,0,0,0
HID560250,17,2,2,8000,2500,5500,0,0,0,0,0,0
HID560316,23,.4000000059604645,.4000000059604645,1250,1000,0,0,0,200,50,0,0
HID560389,20,.5,.5,0,0,0,0,0,0,0,0,0
HID560394,3,2,2,4000,2000,2000,0,0,0,0,0,0
HID560410,20,.7900000214576721,.7900000214576721,0,0,0,0,0,0,0,0,0
HID560442,6,3.5,3.5,20000,3000,17000,0,0,0,0,0,0
HID560510,10,1,1,0,0,0,0,0,0,0,0,0
HID560607,17,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID560704,7,1,1,0,0,0,0,0,0,0,0,0
HID560876,22,0,0,0,,,,,,,,
HID560981,20,2.799999952316284,2.799999952316284,6000,5000,1000,0,0,0,0,0,0
HID561068,21,0,0,0,,,,,,,,
HID561106,13,.5,.5,0,0,0,0,0,0,0,0,0
HID561109,7,0,0,0,,,,,,,,
HID561119,19,3,3,0,0,0,0,0,0,0,0,0
HID561189,7,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID561227,20,.25,.25,0,0,0,0,0,0,0,0,0
HID561316,14,0,0,0,,,,,,,,
HID561376,3,.5,.5,0,0,0,0,0,0,0,0,0
HID561516,14,1.25,2.25,3250,3000,0,0,0,0,0,0,250
HID561575,21,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID561582,10,2,2,6000,3000,3000,0,0,0,0,0,0
HID561670,15,.5,.5,0,0,0,0,0,0,0,0,0
HID561678,2,0,0,0,,,,,,,,
HID561807,16,1,1,0,0,0,0,0,0,0,0,0
HID561848,20,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID562068,5,.25,.25,97,80,10,0,5,0,2,0,0
HID562116,7,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID562117,12,0,0,0,,,,,,,,
HID562182,5,1.700000047683716,1.700000047683716,0,0,0,0,0,0,0,0,0
HID562240,10,.5,.5,0,0,0,0,0,0,0,0,0
HID562264,5,.550000011920929,.550000011920929,0,0,0,0,0,0,0,0,0
HID562388,3,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID562553,22,3,3,6000,2000,4000,0,0,0,0,0,0
HID562594,7,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID562674,15,1,1,3000,1000,2000,0,0,0,0,0,0
HID562778,3,0,0,0,,,,,,,,
HID562904,3,1.399999976158142,1.399999976158142,4500,1500,3000,0,0,0,0,0,0
HID563064,21,0,0,0,,,,,,,,
HID563075,10,0,0,0,,,,,,,,
HID563181,25,0,0,0,,,,,,,,
HID563367,20,.5,.5,0,0,0,0,0,0,0,0,0
HID563368,7,0,0,0,,,,,,,,
HID563484,14,.300000011920929,.300000011920929,1360,900,250,0,0,0,200,10,0
HID563490,14,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID563510,18,2,2,4500,2500,2000,0,0,0,0,0,0
HID563672,14,.699999988079071,.699999988079071,5700,2500,3200,0,0,0,0,0,0
HID563793,21,.6499999761581421,.6499999761581421,0,0,0,0,0,0,0,0,0
HID563932,3,.2000000029802322,.2000000029802322,120,40,60,0,0,0,20,0,0
HID563967,10,0,0,0,,,,,,,,
HID564006,3,0,0,0,,,,,,,,
HID564148,5,.8500000238418579,.8500000238418579,1200,700,500,0,0,0,0,0,0
HID564202,17,0,0,0,,,,,,,,
HID564241,21,1.200000047683716,1.200000047683716,222,1,1,0,0,0,120,100,0
HID564378,21,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID564480,1,3,3,2500,500,2000,0,0,0,0,0,0
HID564558,15,0,0,0,0,0,0,0,0,0,0,0
HID564637,3,0,0,0,,,,,,,,
HID564676,15,.5,.5,0,0,0,0,0,0,0,0,0
HID564689,15,.300000011920929,.300000011920929,360,288,0,0,0,36,36,0,0
HID564744,2,0,0,0,0,0,0,0,0,0,0,0
HID564768,5,3,3,7110,2000,5000,50,0,0,50,0,10
HID564911,3,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID564936,24,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID564942,3,2.200000047683716,2.200000047683716,8400,1000,7400,0,0,0,0,0,0
HID564976,3,1.5,1.5,3500,1500,2000,0,0,0,0,0,0
HID565051,4,0,0,0,,,,,,,,
HID565087,17,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID565127,20,.5,.5,0,0,0,0,0,0,0,0,0
HID565143,17,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID565386,5,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID565398,14,0,0,0,,,,,,,,
HID565404,25,0,0,0,,,,,,,,
HID565480,5,1,1,1500,100,1400,0,0,0,0,0,0
HID565498,21,6.889999866485596,6.889999866485596,3800,2000,1800,0,0,0,0,0,0
HID565632,1,.0099999997764826,1,0,0,0,0,0,0,0,0,0
HID565640,7,.949999988079071,.949999988079071,0,0,0,0,0,0,0,0,0
HID565793,14,2,2,15000,2000,13000,0,0,0,0,0,0
HID565853,7,0,0,0,,,,,,,,
HID565873,14,2,2,3500,2000,1500,0,0,0,0,0,0
HID565919,2,0,0,0,,,,,,,,
HID565978,13,10,10,11000,1000,10000,0,0,0,0,0,0
HID566049,14,1.600000023841858,1.600000023841858,20000,4640,15360,0,0,0,0,0,0
HID566083,5,0,0,0,,,,,,,,
HID566156,20,1.5,1.5,4500,0,4500,0,0,0,0,0,0
HID566210,6,.8999999761581421,1,0,0,0,0,0,0,0,0,0
HID566313,4,0,0,0,,,,,,,,
HID566431,13,0,0,0,,,,,,,,
HID566480,8,.6000000238418579,.6000000238418579,3500,2000,1500,0,0,0,0,0,0
HID566491,5,.1599999964237213,.1599999964237213,0,0,0,0,0,0,0,0,0
HID566612,5,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID566759,16,.5,.5,0,0,0,0,0,0,0,0,0
HID566789,14,.6000000238418579,.6000000238418579,2000,200,1800,0,0,0,0,0,0
HID566814,15,2,2,6000,2000,4000,0,0,0,0,0,0
HID566815,22,0,0,0,,,,,,,,
HID566898,1,0,0,0,,,,,,,,
HID567024,2,.4799999892711639,.4799999892711639,0,0,0,0,0,0,0,0,0
HID567141,17,1,1,0,0,0,0,0,0,0,0,0
HID567236,14,1.5,1.5,0,0,0,0,0,0,0,0,0
HID567252,19,3,3,0,0,0,0,0,0,0,0,0
HID567266,5,1,1,0,0,0,0,0,0,0,0,0
HID567322,21,1.299999952316284,1.299999952316284,3000,1500,1500,0,0,0,0,0,0
HID567537,16,1,1,0,0,0,0,0,0,0,0,0
HID567566,14,3,3,30000,2000,28000,0,0,0,0,0,0
HID567750,1,0,0,0,,,,,,,,
HID567779,5,.75,.75,1750,1000,700,0,0,0,50,0,0
HID567783,2,1,1,6500,2500,3000,0,0,0,1000,0,0
HID567822,14,0,0,0,,,,,,,,
HID567828,7,.4000000059604645,.4000000059604645,1600,920,320,0,0,320,40,0,0
HID567843,8,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID567882,8,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID567909,17,1,1,0,0,0,0,0,0,0,0,0
HID568145,22,0,0,0,,,,,,,,
HID568321,1,1,1,0,0,0,0,0,0,0,0,0
HID568380,8,0,0,0,,,,,,,,
HID568383,5,1.910000011324883,1.910000011324883,297,50,242,0,2,0,3,0,0
HID568408,5,1.5,1.5,0,0,0,0,0,0,0,0,0
HID568528,5,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID568579,14,1.200000047683716,1.200000047683716,8500,2500,6000,0,0,0,0,0,0
HID568608,23,0,0,0,,,,,,,,
HID568612,6,3,3,9000,1500,6500,0,0,0,1000,0,0
HID568657,1,0,0,0,,,,,,,,
HID568687,20,.5,.5,0,0,0,0,0,0,0,0,0
HID568720,14,.800000011920929,.800000011920929,500,320,0,100,0,0,80,0,0
HID568905,17,0,0,0,,,,,,,,
HID568956,15,2,2,0,0,0,0,0,0,0,0,0
HID569007,24,4,4,5500,2500,3000,0,0,0,0,0,0
HID569061,14,1.100000023841858,1.100000023841858,4000,1500,2500,0,0,0,0,0,0
HID569096,15,0,0,0,,,,,,,,
HID569158,14,3,3,11500,500,10000,0,0,0,1000,0,0
HID569183,14,.5,.5,0,0,0,0,0,0,0,0,0
HID569208,14,1,1.100000023841858,3500,2000,1500,0,0,0,0,0,0
HID569254,14,2.900000095367432,2.900000095367432,19700,0,19700,0,0,0,0,0,0
HID569258,12,0,0,0,,,,,,,,
HID569331,22,5,5,8000,3000,5000,0,0,0,0,0,0
HID569406,21,1,1,6000,1000,5000,0,0,0,0,0,0
HID569409,11,2,2,5000,0,5000,0,0,0,0,0,0
HID569444,15,0,0,0,,,,,,,,
HID569593,6,0,0,0,,,,,,,,
HID569602,14,1.279999971389771,1.279999971389771,11500,2000,9500,0,0,0,0,0,0
HID569830,21,2.099999904632568,2.099999904632568,6000,1500,4500,0,0,0,0,0,0
HID569940,14,.1400000005960464,.1400000005960464,0,0,0,0,0,0,0,0,0
HID570117,17,4,4,6000,2000,4000,0,0,0,0,0,0
HID570172,7,.5249999761581421,.5249999761581421,0,0,0,0,0,0,0,0,0
HID570246,16,1,1,1500,0,0,0,0,500,1000,0,0
HID570311,5,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID570400,3,.2899999916553497,.2899999916553497,560,490,0,0,0,0,70,0,0
HID570405,8,.5,.5,4500,500,4000,0,0,0,0,0,0
HID570486,13,1,1,0,0,0,0,0,0,0,0,0
HID570487,20,.5,.5,0,0,0,0,0,0,0,0,0
HID570509,1,3,3,0,0,0,0,0,0,0,0,0
HID570590,18,0,0,0,,,,,,,,
HID570597,4,0,0,0,,,,,,,,
HID570675,13,0,0,0,,,,,,,,
HID570725,14,.3600000143051147,.3600000143051147,0,0,0,0,0,0,0,0,0
HID570784,14,1.5,1.5,3000,1290,1500,0,0,0,210,0,0
HID570809,22,0,0,0,,,,,,,,
HID570872,17,.5,.5,0,0,0,0,0,0,0,0,0
HID570884,1,1.5,1.5,1500,500,1000,0,0,0,0,0,0
HID570938,14,0,0,0,,,,,,,,
HID570954,24,0,0,0,,,,,,,,
HID571145,2,4,4,10000,1500,8500,0,0,0,0,0,0
HID571284,6,.5,.5,0,0,0,0,0,0,0,0,0
HID571301,5,3.5,3.5,2800,2500,300,0,0,0,0,0,0
HID571366,6,1,1,0,0,0,0,0,0,0,0,0
HID571590,5,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID571664,10,0,0,0,,,,,,,,
HID571828,13,2,2,0,0,0,0,0,0,0,0,0
HID571846,17,2,2,3000,1000,2000,0,0,0,0,0,0
HID571852,14,.699999988079071,.699999988079071,1000,700,150,0,0,0,150,0,0
HID572051,3,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID572275,14,.449999988079071,.449999988079071,0,0,0,0,0,0,0,0,0
HID572320,14,1.200000047683716,1.200000047683716,12700,1700,10500,0,0,0,500,0,0
HID572508,19,0,0,0,,,,,,,,
HID572541,6,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID572545,23,0,0,0,,,,,,,,
HID572570,2,1.120000004768372,1.120000004768372,0,0,0,0,0,0,0,0,0
HID572600,20,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID572678,11,3,3,3000,1300,1400,0,0,0,300,0,0
HID572680,8,0,0,0,,,,,,,,
HID572751,3,.135000005364418,.135000005364418,1200,200,1000,0,0,0,0,0,0
HID572867,5,.0949999988079071,.0949999988079071,0,0,0,0,0,0,0,0,0
HID572869,3,3,3,8500,1500,6000,0,0,0,1000,0,0
HID572904,10,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID573041,13,0,0,0,,,,,,,,
HID573100,1,0,0,0,,,,,,,,
HID573154,14,1,1,0,0,0,0,0,0,0,0,0
HID573170,14,3.700000047683716,3.700000047683716,9000,1500,7500,0,0,0,0,0,0
HID573189,8,0,0,0,,,,,,,,
HID573417,14,1.100000023841858,1.100000023841858,4000,1000,3000,0,0,0,0,0,0
HID573465,15,1.5,1.5,16300,1000,15300,0,0,0,0,0,0
HID573637,21,.6499999761581421,.6499999761581421,0,0,0,0,0,0,0,0,0
HID573726,15,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID573741,21,1.25,1.25,2000,500,1500,0,0,0,0,0,0
HID573917,6,.25,.25,0,0,0,0,0,0,0,0,0
HID574096,7,1.179999977350235,1.179999977350235,0,0,0,0,0,0,0,0,0
HID574118,2,2.640000104904175,2.640000104904175,4500,1500,0,3000,0,0,0,0,0
HID574191,2,2,2,8000,1000,6500,0,0,0,500,0,0
HID574530,6,0,0,0,,,,,,,,
HID574589,6,0,0,0,,,,,,,,
HID574943,3,1.200000047683716,1.200000047683716,0,0,0,0,0,0,0,0,0
HID574981,17,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID574988,14,2.150000095367432,2.150000095367432,18810,3500,13000,50,0,500,1700,60,0
HID575028,2,4.5,4.5,0,0,0,0,0,0,0,0,0
HID575065,3,0,0,0,,,,,,,,
HID575066,1,1,1,0,0,0,0,0,0,0,0,0
HID575217,12,0,0,0,,,,,,,,
HID575342,16,0,0,0,,,,,,,,
HID575547,14,.4000000059604645,.4000000059604645,800,700,0,0,0,0,100,0,0
HID575621,5,1.400000050663948,1.400000050663948,4200,700,3500,0,0,0,0,0,0
HID575630,21,.4774999916553497,.4774999916553497,0,0,0,0,0,0,0,0,0
HID575664,24,0,0,0,,,,,,,,
HID575795,3,0,0,0,,,,,,,,
HID575936,13,3,3,0,0,0,0,0,0,0,0,0
HID576266,3,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID576319,17,2,2,0,0,0,0,0,0,0,0,0
HID576328,10,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID576471,19,0,0,0,,,,,,,,
HID576557,11,1,1,0,0,0,0,0,0,0,0,0
HID576613,12,0,0,0,,,,,,,,
HID576688,1,4,4,16000,2000,14000,0,0,0,0,0,0
HID576781,20,1,1,13500,2000,11500,0,0,0,0,0,0
HID576867,13,0,0,0,,,,,,,,
HID576874,17,.5,.5,0,0,0,0,0,0,0,0,0
HID576953,6,.119999997317791,.119999997317791,0,0,0,0,0,0,0,0,0
HID577005,22,1.860000014305115,1.860000014305115,3500,1000,2500,0,0,0,0,0,0
HID577022,1,0,0,0,,,,,,,,
HID577088,5,.5,.5,0,0,0,0,0,0,0,0,0
HID577116,4,1,1,0,0,0,0,0,0,0,0,0
HID577337,7,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID577355,14,1,1,0,0,0,0,0,0,0,0,0
HID577480,20,1.799999952316284,1.799999952316284,3135,2500,600,0,0,35,0,0,0
HID577495,14,0,0,0,,,,,,,,
HID577599,22,0,0,0,,,,,,,,
HID577650,17,0,0,0,,,,,,,,
HID577793,12,.3199999928474426,.3199999928474426,0,0,0,0,0,0,0,0,0
HID577823,21,.699999988079071,.699999988079071,2400,500,1500,0,0,200,200,0,0
HID577976,21,1,1,5500,0,5000,0,0,0,500,0,0
HID577979,7,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID578120,5,.5649999976158142,.5649999976158142,0,0,0,0,0,0,0,0,0
HID578176,7,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID578227,12,.4000000059604645,.4000000059604645,550,400,0,0,150,0,0,0,0
HID578459,15,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID578638,14,1.289999961853027,1.289999961853027,3300,1000,1800,0,0,20,450,30,0
HID578677,20,1,1,0,0,0,0,0,0,0,0,0
HID578712,8,0,0,0,,,,,,,,
HID578766,13,2,2,0,0,0,0,0,0,0,0,0
HID578783,1,0,0,0,,,,,,,,
HID578804,2,0,0,0,,,,,,,,
HID578915,4,1,1,2000,1000,1000,0,0,0,0,0,0
HID578991,20,1.149999976158142,1.149999976158142,2000,500,1500,0,0,0,0,0,0
HID579074,6,.3499999940395355,.3499999940395355,0,0,0,0,0,0,0,0,0
HID579141,24,0,0,0,,,,,,,,
HID579258,25,3,3,8000,1000,7000,0,0,0,0,0,0
HID579268,25,0,0,0,,,,,,,,
HID579404,7,.3300000131130219,.3300000131130219,0,0,0,0,0,0,0,0,0
HID579597,24,0,0,0,,,,,,,,
HID579606,3,1,1,3000,2000,1000,0,0,0,0,0,0
HID579730,5,2,2,4350,1900,2100,0,0,100,250,0,0
HID579864,5,.0900000035762787,.0900000035762787,0,0,0,0,0,0,0,0,0
HID579917,16,0,0,0,,,,,,,,
HID579919,6,.800000011920929,.800000011920929,0,0,0,0,0,0,0,0,0
HID579932,17,.1599999964237213,.1599999964237213,0,0,0,0,0,0,0,0,0
HID580194,8,0,0,0,,,,,,,,
HID580195,2,0,0,0,0,0,0,0,0,0,0,0
HID580211,14,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID580218,14,.8999999761581421,.8999999761581421,2500,400,1000,0,0,10,500,0,590
HID580238,18,0,0,0,,,,,,,,
HID580431,14,1,1,0,0,0,0,0,0,0,0,0
HID580463,25,2,2,8000,2000,6000,0,0,0,0,0,0
HID580523,5,.3100000023841858,.3100000023841858,0,0,0,0,0,0,0,0,0
HID580538,4,1,1,0,0,0,0,0,0,0,0,0
HID580636,5,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID580653,17,1.5,1.5,2500,1500,1000,0,0,0,0,0,0
HID580674,23,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID580679,21,.4900000095367432,.4900000095367432,1320,1070,100,0,0,100,50,0,0
HID580688,22,1.5,1.5,0,0,0,0,0,0,0,0,0
HID580740,9,0,0,0,,,,,,,,
HID580757,8,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID580761,25,.6499999761581421,.6499999761581421,2050,1500,350,0,0,0,200,0,0
HID580827,20,1.5,1.5,3250,2250,1000,0,0,0,0,0,0
HID580834,17,3,3,6000,2000,4000,0,0,0,0,0,0
HID580892,23,.449999988079071,.449999988079071,0,0,0,0,0,0,0,0,0
HID580931,5,.5,.5,0,0,0,0,0,0,0,0,0
HID580933,5,1.600000023841858,1.600000023841858,4180,1200,2700,0,0,50,230,0,0
HID580951,17,1,1,6000,2000,4000,0,0,0,0,0,0
HID581049,2,0,0,0,,,,,,,,
HID581281,2,0,0,0,,,,,,,,
HID581506,20,2,2,0,0,0,0,0,0,0,0,0
HID581699,24,0,0,0,,,,,,,,
HID581769,5,1.100000023841858,1.100000023841858,0,0,0,0,0,0,0,0,0
HID581801,17,1,1,0,0,0,0,0,0,0,0,0
HID581833,25,.5699999928474426,.5699999928474426,1700,1000,500,0,0,0,200,0,0
HID582036,4,1.299999952316284,1.299999952316284,5000,2000,3000,0,0,0,0,0,0
HID582068,15,1,1,0,0,0,0,0,0,0,0,0
HID582218,21,0,0,0,,,,,,,,
HID582340,9,0,0,0,,,,,,,,
HID582343,5,.6000000238418579,.6000000238418579,0,0,0,0,0,0,0,0,0
HID582395,17,1,1,2000,1000,1000,0,0,0,0,0,0
HID582444,14,.8999999761581421,.8999999761581421,2100,1200,0,100,0,20,370,10,400
HID582445,25,1.200000047683716,1.200000047683716,3360,1960,1400,0,0,0,0,0,0
HID582468,6,5,5,12500,2000,10500,0,0,0,0,0,0
HID582472,3,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID582520,6,0,0,0,,,,,,,,
HID582554,14,.5,.5,700,600,0,0,0,20,80,0,0
HID582806,5,.5,.5,0,0,0,0,0,0,0,0,0
HID582824,16,0,0,0,,,,,,,,
HID582845,6,0,0,0,,,,,,,,
HID582857,13,0,0,0,,,,,,,,
HID582968,21,2,2,18500,2000,14900,0,0,0,1600,0,0
HID582983,7,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID583325,16,1,1,0,0,0,0,0,0,0,0,0
HID583331,14,4.700000047683716,4.700000047683716,14300,4600,9400,0,0,0,300,0,0
HID583474,22,2,2,0,0,0,0,0,0,0,0,0
HID583525,2,0,0,0,,,,,,,,
HID583614,5,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID583694,9,.25,.25,0,0,0,0,0,0,0,0,0
HID583790,20,.6798999905586243,.6798999905586243,3200,1200,2000,0,0,0,0,0,0
HID583826,6,1,1,0,0,0,0,0,0,0,0,0
HID583857,14,.8999999761581421,.8999999761581421,0,0,0,0,0,0,0,0,0
HID584063,25,.699999988079071,.699999988079071,3500,1500,2000,0,0,0,0,0,0
HID584095,2,0,0,0,,,,,,,,
HID584178,13,0,0,0,,,,,,,,
HID584215,1,1,1,3000,1000,1000,0,0,0,1000,0,0
HID584238,9,0,0,0,,,,,,,,
HID584350,3,.2000000029802322,.2000000029802322,0,0,0,0,0,0,0,0,0
HID584381,4,5.730000019073486,5.730000019073486,16000,1000,12000,0,0,0,3000,0,0
HID584484,11,0,0,0,,,,,,,,
HID584540,12,.5,.5,0,0,0,0,0,0,0,0,0
HID584547,1,1.5,1.5,3240,1600,1000,0,0,150,300,50,140
HID584624,2,0,0,0,,,,,,,,
HID585132,16,1,1,0,0,0,0,0,0,0,0,0
HID585347,7,.5,.5,0,0,0,0,0,0,0,0,0
HID585382,,0,0,0,,,,,,,,
HID585515,8,.6399999856948853,.6399999856948853,0,0,0,0,0,0,0,0,0
HID585572,7,.4280000030994415,.4280000030994415,0,0,0,0,0,0,0,0,0
HID585576,17,0,0,0,,,,,,,,
HID585650,17,3,3,4700,700,4000,0,0,0,0,0,0
HID585655,21,.5199999809265137,.5199999809265137,2000,0,2000,0,0,0,0,0,0
HID585667,10,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0
HID585896,12,0,0,0,,,,,,,,
HID586125,14,0,0,0,,,,,,,,
HID586487,3,.5,.5,0,0,0,0,0,0,0,0,0
HID586662,5,0,0,0,,,,,,,,
HID586710,13,2.5,2.5,2400,1200,1200,0,0,0,0,0,0
HID586790,16,0,0,0,,,,,,,,
HID586868,14,.1500000059604645,.1500000059604645,0,0,0,0,0,0,0,0,0
HID587016,7,.4000000059604645,.4000000059604645,1200,600,600,0,0,0,0,0,0
HID587024,20,.699999988079071,.699999988079071,0,0,0,0,0,0,0,0,0
HID587143,9,0,0,0,,,,,,,,
HID587152,25,0,0,0,,,,,,,,
HID587260,5,.4000000059604645,.4000000059604645,0,0,0,0,0,0,0,0,0
HID587351,7,.5899999737739563,.5899999737739563,0,0,0,0,0,0,0,0,0
HID587368,6,0,0,0,,,,,,,,
HID587508,20,.8999999761581421,.8999999761581421,0,0,0,0,0,0,0,0,0
HID587509,6,0,0,0,,,,,,,,
HID587523,6,4,4,28000,6000,22000,0,0,0,0,0,0
HID588042,15,.8500000238418579,.8500000238418579,2500,1000,1500,0,0,0,0,0,0
HID588186,2,0,0,0,,,,,,,,
HID588309,15,.300000011920929,.300000011920929,0,0,0,0,0,0,0,0,0
HID588522,14,1.100000023841858,1.100000023841858,10800,2000,8800,0,0,0,0,0,0
HID588628,2,5.28000020980835,5.28000020980835,16000,2000,14000,0,0,0,0,0,0
