hhid,province,raised_Poultry,raised_cattle_buffalo,raised_Livestock,raised_Livestock_Poultry,ag_area,ag_hh,zone,fhh,edu_hh,edu_hh_head,covid_shock,ag_comm,ag_assoc,ag_comm_assoc,animal_area,animal_ded_area,homelot_area,parcel_area,holding_area,animal_area_rate,rice,rice_harv_sold_pct,sold_rice,rice_area_agland_pct,rice_area_total_pct,rice_price_impt,value_rice_prod,rice_price,cashew,area_cashew_harvested,area_cashew_planted,qty_cashew_harvested,qty_cashew_own_use,qty_cashew_sale,qty_cashew_gift,qty_cashew_pay,qty_cashew_feed,qty_cashew_seed,qty_cashew_lost,qty_cashew_processed,cashew_harv_sold_pct,sold_cashew,cashew_area_agland_pct,cashew_area_total_pct,cashew_price_impt,value_cashew_prod,cashew_price,animal_disease,irrigation,drought,flood,ag_extension_training,family_hours,family_full_days,family_work_days
HID726201,3,,,,,0,0,Plain,0,2,1,0,0,0,0,,0,.08,,.079999998,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0
HID726240,15,1,1,1,1,.905,1,Tonle Sap,1,2,0,0,0,0,0,.0049999998882413,1,.11,.89,1,.0049999999,0,,,,,0,,,1,,,2,0,0,,,,,,0,0,0,,,1,5700,2850,0,1,0,0,0,200,25,40
HID726367,2,,,,,1,1,Tonle Sap,0,0,0,0,0,0,0,,0,.005,,.0049999999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,624,78,78
HID726426,2,1,0,0,1,3.805,1,Tonle Sap,0,1,0,0,0,0,0,.0049999998882413,1,.005,3.8,3.8050001,.0013140604,1,.375,1,.99868596,.9986859,0,16000000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,300,37.5,60
HID726443,3,1,0,0,1,.5006,1,Plain,0,1,0,0,0,0,0,.0006000000284985,1,.06,.5,.56,.0010714286,1,,,.99880141,.89285713,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,0,795,99.375,135
HID726449,5,1,0,0,1,.6106,1,Mountain,0,2,1,0,0,0,0,.0006000000284985,1,.1235,.4,.52350003,.0011461318,1,0,0,.65509337,.76408786,1,2200000,1100,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,3600,450,1080
HID726772,6,1,1,1,1,.3025,1,Tonle Sap,1,2,1,0,1,1,1,.0005000000237487,1,.075,.2,.27500001,.0018181818,1,0,0,.99173552,1.0909091,1,756000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,282,35.25,89
HID726825,21,1,1,1,1,.3004,1,Plain,1,2,1,0,0,0,0,.0003999999898952,1,.12,.3,.41999999,.00095238094,1,,,.99866843,.71428573,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,470,58.75,320
HID726828,12,1,0,0,1,.4505,1,Phnom Penh,1,1,1,0,0,0,0,.0003000000142492,1,.05,.45,.5,.00060000003,1,0,0,.66592675,.60000002,1,1920000,1200,0,,,,,,,,,,,,,,,,0,,,0,0,0,1,0,30,3.75,15
HID726894,14,1,1,1,1,1.36,1,Plain,1,1,1,0,0,0,0,.0299999993294477,1,.19,1.3,1.49,.020134227,1,0,0,.88235295,.80536914,1,5952000,930,0,,,,,,,,,,,,,,,,0,,,1,1,0,1,0,540,67.5,180
HID726952,25,1,0,0,1,1.7868,1,Plain,1,2,2,0,0,0,0,.0012000000569969,1,.1,1.7,1.8,.00066666672,1,0,0,.55965972,.55555558,1,2926000,950,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,800,100,200
HID727034,15,1,1,1,1,.7946,1,Tonle Sap,0,1,1,0,0,0,0,.0006000000284985,1,.075,,.075000003,.0080000004,1,.15517241,1,.94387114,10,0,3654000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,36,4.5,16
HID727078,4,1,1,1,1,1.95,1,Tonle Sap,0,2,2,0,0,0,0,.0500000007450581,1,.28,1.7,1.98,.025252525,1,.16666667,1,.87179488,.85858583,0,6120000,1020,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1280,160,160
HID727089,4,1,0,0,1,.303,1,Tonle Sap,0,2,1,0,0,0,0,.0010000000474975,1,.09,.3,.39000002,.0025641026,1,0,0,.99009901,.76923072,1,450000,900,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,0,480,60,440
HID727125,2,1,0,0,1,.048,1,Tonle Sap,1,1,1,1,0,0,0,.0240000002086163,1,.03,,.029999999,.80000001,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,1,0,0,0,0,76,9.5,22
HID727127,13,1,0,0,1,21.1,1,Mountain,0,2,1,0,1,0,1,.0099999997764826,1,.24,,.23999999,.041666668,1,.36666667,1,.42654029,37.5,0,30000000,1000,1,0,7,0,,,,,,,,,,,.33175355,29.166668,0,,,0,0,0,0,1,5764,720.5,722
HID727186,14,1,1,1,1,4.0075,1,Plain,0,1,1,0,0,0,0,.0024999999441206,1,.105,4,4.105,.00060901337,1,.47596154,1,.99812853,.97442144,0,89024000,1070,0,,,,,,,,,,,,,,,,0,,,1,1,0,0,0,600,75,120
HID727210,12,1,0,0,1,.0002,1,Phnom Penh,0,3,3,0,0,0,0,.0001999999949476,1,.01,,.0099999998,.02,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,810,101.25,450
HID727278,17,1,1,1,1,3.0044,1,Tonle Sap,0,2,1,0,0,0,0,.003000000026077,1,.05,3,3.05,.00098360656,1,0,0,.99853545,.98360658,1,3420000,950,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1200,150,300
HID727331,8,,,,,.0003,1,Plain,0,2,1,0,0,0,0,,0,.01,,.0099999998,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,95,11.875,55
HID727351,21,,,,,1.501,1,Plain,0,2,1,0,0,0,0,,0,.005,1.5,1.505,,1,.35714287,1,.9993338,.99667776,0,14000000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,45,5.625,15
HID727367,15,,,,,0,0,Tonle Sap,1,1,1,0,0,0,0,,0,.0042,,.0041999999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,,1,0,0,0,0,0
HID727370,2,1,0,0,1,2.75,1,Tonle Sap,0,2,1,0,0,0,0,.1000000014901161,1,.24,2.5,2.74,.036496352,1,.34126985,1,.90909094,.91240877,0,10710000,850,0,,,,,,,,,,,,,,,,0,,,1,1,1,0,1,7584,948,1628
HID727457,4,1,1,1,1,1.0365,1,Tonle Sap,0,2,2,0,0,0,0,.0005000000237487,1,.06,1,1.0599999,.00047169815,1,0,0,.96478534,.94339627,1,1260000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,600,75,75
HID727514,4,1,1,1,1,1.7054,1,Tonle Sap,0,2,0,0,0,0,0,.0024000001139939,1,.18,1.7,1.88,.0012765958,1,0,0,.70364726,.63829786,1,4320000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1440,180,240
HID727543,14,1,1,1,1,.5044,1,Plain,0,2,0,0,0,0,0,.0024000001139939,1,.15,.5,.64999998,.003692308,1,0,0,.99127674,.76923078,1,1581000,930,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,304,38,214
HID727572,21,,,,,10.99,1,Plain,1,2,2,1,0,0,0,,0,.006,10.76,10.766,,1,.49375001,1,.90991813,.92885011,0,160000000,1000,0,,,,,,,,,,,,,,,,0,,,0,1,0,1,0,2304,288,288
HID727620,23,1,1,1,1,.0702,1,Coastal,0,1,0,0,0,0,0,.0012000000569969,1,.02,,.02,.060000002,1,0,0,.76923078,2.7,1,330000,1000,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,150,18.75,60
HID727641,25,1,0,0,1,5.0135,1,Plain,0,2,0,1,0,0,0,.0035000001080334,1,.025,5,5.0250001,.00069651741,0,,,,,0,,,1,2,2,1400,0,700,,,,,,0,.5,1,.39892292,.39800996,0,5600000,4000,0,0,1,0,0,2463,307.875,505
HID727683,6,1,1,1,1,4.004,1,Tonle Sap,0,3,1,0,0,0,0,.0020000000949949,1,.04,4,4.04,.00049504952,1,0,0,.24975026,.24752475,1,3960000,900,1,0,3,0,,,,,,,,,,,.74925077,.74257427,0,,,0,0,0,0,0,3260,407.5,542
HID727753,17,1,1,1,1,1.1004,1,Tonle Sap,0,2,0,0,0,0,0,.0003999999898952,1,.16,,.16,.0024999999,1,0,0,.90876043,6.25,1,1900000,950,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,2160,270,420
HID727865,2,,,,,2.485,1,Tonle Sap,0,2,1,0,0,0,0,,0,.04,2.48,2.52,,1,.5,1,.99798793,.98412699,0,4950000,990,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,148,18.5,74
HID727924,3,1,0,0,1,1.5037,1,Plain,0,1,,0,0,0,0,.0005000000237487,1,.02,1.5,1.52,.00032894738,0,,,,,0,,,1,1.5,1.5,600,0,300,,,,,,0,.5,1,.9975394,.9868421,0,2700000,4500,0,1,0,0,0,16,2,4
HID727931,3,1,1,1,1,3.0015,1,Plain,0,1,0,0,0,0,0,.0015000000130385,1,.09,3,3.0899999,.0004854369,1,.2857143,1,.99950027,.97087383,0,9800000,700,0,,,,,,,,,,,,,,,,0,,,0,1,0,1,0,276,34.5,39
HID727942,3,,,,,4,1,Plain,0,3,2,0,0,0,0,,0,.018,4,4.0180001,,0,,,,,0,,,1,.4,.4,3000,100,1400,,,,,,0,.46666667,1,.1,.099552013,0,12000000,4000,0,0,0,0,0,1728,216,72
HID728009,17,,,,,.004,1,Tonle Sap,0,3,2,0,0,0,0,,0,.1115,,.1115,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,32,4,32
HID728010,5,1,0,0,1,.1262,1,Mountain,0,2,2,0,0,0,0,.0012000000569969,1,.07,,.07,.017142858,1,0,0,.87163234,1.5714285,1,1980000,1100,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1830,228.75,355
HID728246,12,1,0,0,1,.0002,1,Phnom Penh,0,3,2,1,0,0,0,.0001999999949476,1,.02,,.02,.0099999998,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,360,45,360
HID728296,6,1,1,1,1,10.005,1,Tonle Sap,0,2,1,1,0,0,0,.0040000001899898,1,.06,10,10.06,.00039761432,1,.46666667,1,.99950027,.99403572,0,21000000,700,0,,,,,,,,,,,,,,,,0,,,1,0,0,0,0,740,92.5,170
HID728299,14,1,1,1,1,1.9545,1,Plain,1,2,,0,0,0,0,.0044999998062849,1,.04,1.5,1.54,.0029220779,1,0,0,.99769759,1.2662338,1,7161000,930,0,,,,,,,,,,,,,,,,0,,,0,1,0,1,1,750,93.75,150
HID728370,5,,,,,.6015,1,Mountain,0,2,1,0,0,0,0,,0,.06,.4,.46000001,,1,0,0,.99750626,1.3043478,1,3300000,1100,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2880,360,720
HID728532,6,1,0,0,1,3.5012,1,Tonle Sap,0,3,3,0,0,0,0,.0006000000284985,1,.04,3.5,3.54,.00016949154,0,,,,,0,,,1,0,3.5,0,,,,,,,,,,,.99965727,.98870057,0,,,0,0,0,0,0,2660,332.5,400
HID728577,2,1,0,0,1,.0529,1,Tonle Sap,1,2,2,0,0,0,0,.0006000000284985,1,.0594,,.0594,.010101011,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,600,75,600
HID728598,21,1,1,1,1,1.01,1,Plain,1,2,1,0,0,0,0,.0099999997764826,1,.3,.8,1.1,.0090909088,1,.1,1,.59405941,.54545456,0,5250000,1050,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,260,32.5,70
HID728615,14,1,0,0,1,.0027,1,Plain,0,1,1,0,0,0,0,.0012000000569969,1,.0255,,.0255,.047058828,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,996,124.5,348
HID728625,14,1,1,1,1,.9626,1,Plain,0,3,2,0,0,0,0,.0026000000070781,1,.38,.71,1.09,.0023853211,1,.3125,1,.73758572,.65137613,0,6592000,1030,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,702,87.75,192
HID728654,21,1,0,0,1,1.072,1,Plain,0,2,2,0,0,0,0,.0020000000949949,1,.08,.9,.98000002,.0020408165,1,,,.93283582,1.0204082,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2180,272.5,280
HID728696,5,1,0,0,1,.4004,1,Mountain,1,1,0,0,0,0,0,.0003999999898952,1,.08,.36,.44,.00090909092,1,0,0,.8991009,.81818181,1,4400000,1100,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1308,163.5,196
HID728712,4,1,0,0,1,.022,1,Tonle Sap,0,2,1,0,0,0,0,.0020000000949949,1,.11,,.11,.018181819,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1608,201,624
HID728806,17,1,1,1,1,2.5004,1,Tonle Sap,0,3,1,0,0,0,0,.0003999999898952,1,.7,2,2.7,.00014814814,1,0,0,.79987204,.74074072,1,7600000,950,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2928,366,582
HID728817,15,,,,,2.05,1,Tonle Sap,0,0,0,0,0,0,0,,0,.1,2,2.0999999,,1,.375,1,.48780489,.47619051,0,10800000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,400,50,100
HID728886,25,1,0,0,1,.731,1,Plain,1,2,0,0,0,1,0,.0010000000474975,1,.065,.7,.76499999,.0013071896,1,0,0,.95759237,.91503268,1,2280000,950,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,1,42,5.25,6
HID728971,4,1,1,1,1,1.26,1,Tonle Sap,1,1,0,0,0,0,0,.0599999986588955,1,.5,.7,1.2,.049999997,1,0,0,.71428573,.75,1,2268000,900,1,,,30,0,15,,,,,,0,.5,1,,,0,90000,3000,0,1,0,0,0,1200,150,150
HID728997,22,1,0,0,1,6.0056,1,Tonle Sap,0,2,1,0,0,0,0,.0006000000284985,1,.266,6,6.2659998,.000095754876,1,.1875,1,.66604501,.63836581,0,6400000,800,1,1,2,240,0,120,,,,,,0,.5,1,.33302251,.3191829,0,960000,4000,1,0,1,0,0,3000,375,540
HID729256,20,1,1,1,1,.9355,1,Plain,1,2,0,0,0,0,0,.003000000026077,1,.1,.93,1.03,.0029126215,1,0,0,.72688401,.66019422,1,2700000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1480,185,400
HID729287,19,1,1,1,1,4.01,1,Mountain,0,2,1,0,0,0,0,.0099999997764826,1,.035,4,4.0349998,.0024783148,0,,,,,0,,,1,0,3,0,,,,,,,,,,,.74812967,.74349445,0,,,0,0,0,0,0,1980,247.5,420
HID729405,22,1,0,0,1,4.054,1,Tonle Sap,0,2,1,0,0,1,0,.0040000001899898,1,.1,,.1,.040000003,1,0,0,.74000984,30,1,5100000,850,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,2400,300,300
HID729497,25,,,,,.205,1,Plain,0,1,0,1,0,0,0,,0,.09,,.090000004,,1,0,0,.97560978,2.2222221,1,1140000,950,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,6600,825,600
HID729560,17,1,0,0,1,.0011,1,Tonle Sap,0,2,2,0,0,0,0,.0003000000142492,1,.004,,.0040000002,.075000003,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,936,117,264
HID729666,25,1,0,0,1,.2,1,Plain,1,1,0,0,0,0,0,.1000000014901161,1,.12,,.12,.83333337,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2000,250,400
HID729771,21,1,1,1,1,.79,1,Plain,0,2,2,0,0,0,0,.003000000026077,1,.06,.77,.82999998,.003614458,1,0,0,.88607597,.84337354,1,3720000,930,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1800,225,720
HID729789,6,1,0,0,1,.0032,1,Tonle Sap,1,1,0,0,0,0,0,.0001999999949476,1,.1,,.1,.0019999999,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1008,126,336
HID729808,14,1,0,0,1,.004,1,Plain,0,2,2,1,0,0,0,.0040000001899898,1,.12,,.12,.033333335,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,1,0,0,0,0,708,88.5,180
HID729827,2,,,,,.4,1,Tonle Sap,1,2,1,0,0,0,0,,0,.0028,,.0027999999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,0,2688,336,336
HID729864,15,,,,,.8,1,Tonle Sap,1,1,1,0,0,0,0,,0,.003,.8,.80299997,,1,0,0,.0625,.062266503,1,630000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,80,10,20
HID729873,10,1,0,0,1,.5002,1,Mountain,0,2,1,0,0,0,0,.0001999999949476,1,.051,.5,.551,.0003629764,1,.5,1,.99960017,.90744102,0,3780000,630,0,,,,,,,,,,,,,,,,0,,,0,1,0,1,0,600,75,75
HID729970,14,1,0,0,1,.0508,1,Plain,0,2,2,0,0,0,0,.0007999999797903,1,.064,,.064000003,.012499999,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,1,0,0,0,0,420,52.5,420
HID730007,4,1,0,0,1,5.802,1,Tonle Sap,0,2,1,0,0,0,0,.0010000000474975,1,.01822,5.8,5.8182201,.00017187388,1,.48563218,1,.99965531,.99686843,0,62640000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1620,202.5,390
HID730105,2,,,,,21.05,1,Tonle Sap,1,2,2,0,0,0,0,,0,.1,20,20.1,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,1,932,116.5,154
HID730299,2,1,1,1,1,3.145,1,Tonle Sap,0,2,0,0,0,0,0,.0049999998882413,1,2.5,2.5,5,.00099999993,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,1,0,3600,450,720
HID730434,6,1,1,1,1,3.0033,1,Tonle Sap,0,2,2,0,0,0,0,.0017999999690801,1,.045,3.4,3.4449999,.00052249635,1,.25,1,.33296707,.29027578,0,12800000,800,1,2,2,3000,0,1500,,,,,,0,.5,1,.66593415,.58055156,0,6900000,2300,0,1,0,1,0,2300,287.5,306
HID730440,1,1,0,0,1,2.5008,1,Tonle Sap,0,2,2,0,0,0,0,.0003000000142492,1,.03,2.5,2.53,.00011857708,1,0,0,.9996801,.98814231,1,180000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,1,0,347,43.375,92
HID730494,8,1,0,0,1,.0006,1,Plain,0,2,1,0,0,0,0,.0006000000284985,1,.0817,,.081699997,.0073439418,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1800,225,360
HID730510,12,1,0,0,1,.044,1,Phnom Penh,0,3,3,0,0,0,0,.0240000002086163,1,.054,.004,.058000002,.41379309,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1440,180,720
HID730521,6,,,,,0,0,Tonle Sap,0,1,1,0,0,0,0,,0,.0045,,.0044999998,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,,1,0,0,5568,696,972
HID730535,2,1,0,0,1,1.862,1,Tonle Sap,0,2,1,1,1,0,1,.0020000000949949,1,.12,1.6,1.72,.0011627907,1,0,0,.51557463,.5581395,1,5400000,900,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,1,4910,613.75,982
HID730536,25,,,,,.05,1,Plain,1,1,0,0,0,0,0,,0,.06,1.5,1.5599999,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,90,11.25,15
HID730544,17,1,0,0,1,10.03,1,Tonle Sap,0,1,0,0,0,0,0,.0099999997764826,1,.2,10,10.2,.0009803921,1,.35714287,1,.99700898,.98039216,0,25200000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,1250,156.25,530
HID730556,3,,,,,.96,1,Plain,0,2,2,0,0,0,0,,0,.05,.96,1.01,,1,0,0,1,.95049506,1,3600000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,90,11.25,15
HID730658,18,1,1,1,1,10.005,1,Coastal,0,2,2,0,0,0,0,.003000000026077,1,.16,10,10.16,.00029527559,0,,,,,0,,,1,7.5,10,4000,0,2000,,,,,,0,.5,1,.99950027,.98425198,0,8000000,2000,0,0,0,0,0,0,0,0
HID730705,21,1,1,1,1,2.503,1,Plain,0,1,1,0,0,0,0,.0010000000474975,1,.008,2.5,2.5079999,.00039872411,1,0,0,.99880141,.99681026,1,14880000,930,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,900,112.5,260
HID730729,24,1,0,1,1,.005,1,Tonle Sap,1,2,1,0,0,0,0,.0049999998882413,1,.09,,.090000004,.055555552,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0
HID730823,20,1,1,1,1,.471,1,Plain,0,1,1,0,0,0,0,.0010000000474975,1,.05,.27,.31999999,.0031250003,1,0,0,.99787688,1.46875,1,1782000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,26,3.25,14
HID730838,21,1,0,0,1,1.002,1,Plain,0,3,1,0,0,0,0,.0005000000237487,1,.05,1,1.05,.00047619053,1,0,0,.99800402,.95238101,1,2232000,930,0,,,,,,,,,,,,,,,,0,,,1,0,0,0,1,360,45,180
HID730909,3,1,1,1,1,.1798,1,Plain,0,2,2,0,0,0,0,.0040000001899898,1,.03,.14,.17,.023529412,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,640,80,140
HID730943,5,1,1,1,1,.068,1,Mountain,1,0,0,0,0,0,0,.0010000000474975,1,.045,.065,.11,.0090909097,1,0,0,.95588237,.59090912,1,990000,1100,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,960,120,120
HID731128,14,1,1,1,1,2.3016,1,Plain,0,2,2,0,0,0,0,.0015999999595806,1,.04,2.3,2.3399999,.00068376068,1,.27272728,1,.99930483,.98290604,0,17600000,800,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,159,19.875,39
HID731421,9,1,0,0,1,.0004,1,Coastal,1,1,1,0,0,0,0,.0003999999898952,1,.2,,.2,.0019999999,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,720,90,360
HID731445,3,1,1,1,1,10.002,1,Plain,0,2,2,0,0,0,0,.0020000000949949,1,.09,10,10.09,.00019821606,1,.46666667,1,.94981003,.94152623,0,63000000,750,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1680,210,210
HID731449,8,1,0,0,1,.3633,1,Plain,1,3,2,0,0,0,0,.0049999998882413,1,.0875,.3,.38749999,.012903226,1,0,0,.82576382,.77419358,1,2160000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,1,0,480,60,104
HID731546,8,1,1,1,1,.8129999999999999,1,Plain,1,2,1,0,0,0,0,.003000000026077,1,.33,.51,.84000003,.0035714284,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,3746,468.25,516
HID731563,5,1,1,1,1,2.0282,1,Mountain,1,2,1,0,0,0,0,.0031999999191612,1,.14,2,2.1400001,.001495327,1,0,0,.98609602,.93457937,1,8800000,1100,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,4770,596.25,660
HID731626,17,1,1,1,1,35,1,Tonle Sap,0,2,0,0,0,0,0,.0080000003799796,1,.12,30.0025,30.122499,.00026558223,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,585,73.125,97
HID731700,20,1,1,1,1,1.2333,1,Plain,0,2,2,0,0,0,0,.0032999999821186,1,.35,1.23,1.58,.0020886075,1,0,0,.99732423,.77848101,1,4950000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1080,135,720
HID731738,14,1,1,1,1,.0046,1,Plain,0,3,2,0,0,0,0,.0026000000070781,1,.35,,.34999999,.0074285716,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,1824,228,372
HID731791,20,1,1,1,1,.25,1,Plain,1,1,1,0,0,0,0,,0,.12,.25,.37,,1,0,0,1,.67567569,1,720000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,920,115,460
HID731832,17,,,,,.05,1,Tonle Sap,0,3,2,0,0,0,0,,0,.03,.1,.13,,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,2950,368.75,880
HID731882,7,1,1,1,1,.24,1,Coastal,0,2,1,0,0,0,0,.0005000000237487,1,.01,.2083,.2183,.0022904261,1,0,0,.86791664,.95419151,1,2040000,1020,0,,,,,,,,,,,,,,,,0,,,0,1,1,0,0,1920,240,660
HID731939,22,1,0,0,1,.007,1,Tonle Sap,1,2,2,0,0,0,0,.0020000000949949,1,.0375,,.037500001,.053333335,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,300,37.5,300
HID731962,21,1,0,0,1,.3134,1,Plain,1,2,1,0,0,0,0,.0012000000569969,1,.0154,.3,.3154,.0038046925,1,0,0,.95724314,.95117313,1,1395000,930,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1440,180,360
HID732000,1,1,0,0,1,9.9626,1,Tonle Sap,0,1,1,1,0,0,0,.0006000000284985,1,.04,9.960000000000001,10,.000060000002,1,,,.60225242,.60000002,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,2400,300,300
HID732015,10,1,1,1,1,.02596,1,Mountain,0,2,2,0,0,0,0,.0024999999441206,1,.03366,,.033659998,.074272133,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,2480,310,480
HID732064,20,1,0,0,1,.503,1,Plain,0,2,2,0,0,0,0,.003000000026077,1,.1,.5,.60000002,.0049999999,1,0,0,.99403578,.83333331,1,900000,900,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,47,5.875,47
HID732086,15,1,1,1,1,2.001,1,Tonle Sap,0,1,1,0,0,0,0,.0003999999898952,1,.08,2,2.0799999,.00019230769,1,0,0,.99950027,.96153849,1,2700000,900,0,,,,,,,,,,,,,,,,0,,,0,0,1,0,1,720,90,120
HID732176,2,1,1,1,1,2.87,1,Tonle Sap,0,2,0,0,0,0,0,.0700000002980232,1,.2,2.8,3,.023333333,1,0,0,.69686413,.66666669,1,3240000,900,0,,,,,,,,,,,,,,,,0,,,0,1,0,1,0,7260,907.5,1020
HID732309,8,1,0,0,1,.1524,1,Plain,1,2,0,0,0,0,0,.0024000001139939,1,.455,,.45500001,.0052747251,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,360,45,360
HID732438,14,1,0,0,1,.008,1,Plain,0,2,1,0,0,0,0,.003000000026077,1,.2,,.2,.015,0,,,,,0,,,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1265,158.125,285
HID732464,4,1,0,0,1,7.854,1,Tonle Sap,0,1,1,0,0,0,0,.0010000000474975,1,.197,,.197,.0050761425,1,.44999999,1,.31830913,12.690355,0,16160000,808,0,,,,,,,,,,,,,,,,0,,,0,1,0,0,0,1500,187.5,270
HID732547,1,1,0,0,1,2.0159,1,Tonle Sap,0,2,1,0,0,0,0,.00089999998454,1,.2,2,2.2,.00040909089,1,.3125,1,.74408454,.68181819,0,8800000,1100,0,,,,,,,,,,,,,,,,0,,,0,0,0,0,1,1120,140,240
HID732650,3,1,1,1,1,9.014799999999999,1,Plain,0,2,1,1,0,0,0,.0120000001043081,1,.25,9,9.25,.0012972973,1,.39285713,1,.61010784,.5945946,0,14000000,1000,1,.8,.8,600,0,300,,,,,,0,.5,1,.088742957,.086486489,0,2880000,4800,0,1,1,0,0,376,47,94
