hhid,province,zone,area_rice_harvested,qty_rice_harvested
HID908981,8,Plain,0,0
HID909151,14,Plain,1.4,7500
HID909195,16,Mountain,0,0
HID909223,4,Tonle Sap,1.122,4500
HID909359,22,Tonle Sap,1,1000
HID909427,11,Mountain,0,0
HID909434,4,Tonle Sap,.4,240
HID909455,14,Plain,.4,600
HID909492,5,Mountain,0,0
HID909550,8,Plain,1,7250
HID909588,5,Mountain,1.8,3500
HID909699,15,Tonle Sap,0,0
HID909836,25,Plain,3.2,9000
HID909977,8,Plain,.5,2510
HID909994,21,Plain,.1,500
HID910158,1,Tonle Sap,5,5000
HID910173,24,Tonle Sap,0,0
HID910256,25,Plain,0,0
HID910264,23,Coastal,1.2671,6600
HID910386,2,Tonle Sap,0,0
HID910422,6,Tonle Sap,3,2000
HID910433,6,Tonle Sap,5.199999999999999,15420
HID910438,1,Tonle Sap,4,7500
HID910456,20,Plain,.4,500
HID910480,5,Mountain,0,0
HID910552,11,Mountain,0,0
HID910559,21,Plain,.05,250
HID910589,14,Plain,1.8,5600
HID910596,6,Tonle Sap,.87,910
HID910666,3,Plain,.2,600
HID910671,14,Plain,.6,2000
HID910716,20,Plain,1.5,3000
HID910824,25,Plain,.9,3000
HID910846,17,Tonle Sap,2,1500
HID910861,20,Plain,0,0
HID910889,20,Plain,1.17,7500
HID910897,6,Tonle Sap,0,0
HID910917,5,Mountain,.4,1500
HID911004,9,Coastal,0,0
HID911030,19,Mountain,.5,300
HID911133,10,Mountain,0,0
HID911165,25,Plain,0,0
HID911177,17,Tonle Sap,.5,3000
HID911385,1,Tonle Sap,4,6000
HID911483,3,Plain,.6,1500
HID911549,11,Mountain,0,0
HID911573,23,Coastal,0,0
HID911611,17,Tonle Sap,0,0
HID911721,2,Tonle Sap,3,5000
HID911759,2,Tonle Sap,0,0
HID911813,1,Tonle Sap,.3,6000
HID912168,20,Plain,.55,900
HID912207,6,Tonle Sap,1,1500
HID912237,7,Coastal,.98,2000
HID912259,3,Plain,1.2,1000
HID912315,5,Mountain,.54,1500
HID912355,14,Plain,1.5,4480
HID912378,22,Tonle Sap,2,2000
HID912439,8,Plain,.5,2000
HID912510,11,Mountain,0,0
HID912528,4,Tonle Sap,.2,640
HID912562,14,Plain,2,4000
HID912596,17,Tonle Sap,8.5,15000
HID912638,13,Mountain,0,0
HID912757,8,Plain,0,0
HID912773,8,Plain,0,0
HID912904,5,Mountain,5,10900
HID912983,17,Tonle Sap,1.2,1500
HID912985,8,Plain,0,0
HID913063,2,Tonle Sap,1,2500
HID913133,8,Plain,.5,4300
HID913141,17,Tonle Sap,.5,1000
HID913278,14,Plain,.6,5000
HID913450,21,Plain,.2,500
HID913465,7,Coastal,.28,650
HID913556,7,Coastal,.3888,1210
HID913611,3,Plain,.2,490
HID913630,8,Plain,.1,300
HID913697,6,Tonle Sap,.61,1260
HID913793,4,Tonle Sap,.53,2210
HID913851,6,Tonle Sap,13.5,52800
HID913935,20,Plain,1,1300
HID914126,21,Plain,.33,1000
HID914257,,,0,0
HID914469,16,Mountain,1,900
HID914505,25,Plain,0,0
HID914510,2,Tonle Sap,0,0
HID914544,14,Plain,.5,3000
HID914560,10,Mountain,.8,1500
HID914636,5,Mountain,.9,2500
HID914741,25,Plain,.5,1300
HID914760,1,Tonle Sap,0,0
HID914848,23,Coastal,.8,1600
HID914975,1,Tonle Sap,0,0
HID915051,6,Tonle Sap,.1,300
HID915053,19,Mountain,1.5,2150
HID915060,18,Coastal,0,0
HID915207,25,Plain,0,0
HID915363,6,Tonle Sap,0,0
HID915612,2,Tonle Sap,0,0
HID915651,21,Plain,.2,1000
HID915666,21,Plain,.35,2100
HID915684,13,Mountain,3,3000
HID915737,3,Plain,1.26,3000
HID915750,5,Mountain,0,0
HID915753,13,Mountain,2,1000
HID915836,6,Tonle Sap,1.6,4500
HID915851,21,Plain,.5,975
HID916021,5,Mountain,0,0
HID916071,5,Mountain,.85,2000
HID916083,23,Coastal,.26,1200
HID916173,7,Coastal,0,0
HID916272,17,Tonle Sap,0,0
HID916348,19,Mountain,.05,1500
HID916462,10,Mountain,0,0
HID916555,3,Plain,0,0
HID916578,16,Mountain,.5,700
HID916592,25,Plain,1.3,4200
HID916697,5,Mountain,0,0
HID916709,8,Plain,.18,300
HID916827,7,Coastal,0,0
HID916831,19,Mountain,0,0
HID916905,6,Tonle Sap,2,5000
HID916906,5,Mountain,.3399,850
HID916924,8,Plain,.5,2500
HID916926,21,Plain,1.8,4000
HID916994,8,Plain,.8,2930
HID917086,25,Plain,.25,400
HID917120,12,Plain,.5,900
HID917242,6,Tonle Sap,2,3000
HID917244,2,Tonle Sap,0,0
HID917465,14,Plain,1,5600
HID917480,3,Plain,.4,1400
HID917557,12,Plain,.76,3000
HID917674,4,Tonle Sap,.01,100
HID917771,14,Plain,1.6,4500
HID917803,8,Plain,0,0
HID917851,25,Plain,0,0
HID917877,5,Mountain,.6,1500
HID917945,9,Coastal,0,0
HID917982,19,Mountain,0,0
HID918168,14,Plain,.3,1000
HID918527,1,Tonle Sap,0,0
HID918547,17,Tonle Sap,0,0
HID918592,21,Plain,.3,840
HID918752,14,Plain,.74,5650
HID918777,21,Plain,3.8,14740
HID918798,21,Plain,1,2500
HID918829,6,Tonle Sap,2,6000
HID918972,14,Plain,.6,720
HID919163,22,Tonle Sap,4.5,3850
HID919170,25,Plain,0,0
HID919212,2,Tonle Sap,8,24000
HID919237,3,Plain,0,0
HID919334,21,Plain,.5,2400
HID919357,21,Plain,.5,1700
HID919365,9,Coastal,0,0
HID919413,20,Plain,0,0
HID919521,14,Plain,.35,1325
HID919526,21,Plain,5.5,35000
HID919529,21,Plain,1,800
HID919814,8,Plain,0,0
HID919827,19,Mountain,2,1800
HID919875,14,Plain,1.06,3600
HID919882,20,Plain,.71,2200
HID919978,6,Tonle Sap,.5,500
HID920025,22,Tonle Sap,5,9000
HID920146,2,Tonle Sap,.5,1000
HID920279,,,0,0
HID920290,20,Plain,.35,900
HID920302,25,Plain,.7,2100
HID920324,11,Mountain,0,0
HID920363,15,Tonle Sap,4,4000
HID920382,8,Plain,0,0
HID920431,1,Tonle Sap,3.5,7000
HID920433,8,Plain,0,0
HID920460,23,Coastal,.35,1375
HID920543,20,Plain,.8999,2780
HID920546,21,Plain,1,6000
HID920593,7,Coastal,0,0
HID920621,24,Tonle Sap,0,0
HID920806,25,Plain,1.7,4000
HID920823,13,Mountain,0,0
HID920930,12,Plain,0,0
HID920964,21,Plain,3,27000
HID921215,17,Tonle Sap,1.5,3000
HID921294,2,Tonle Sap,0,0
HID921405,8,Plain,0,0
HID921478,14,Plain,1.4,5500
HID921522,7,Coastal,1.34,2820
HID921585,5,Mountain,.2,200
HID921600,3,Plain,0,0
HID921676,14,Plain,1,3000
HID921791,7,Coastal,1,1400
HID921807,6,Tonle Sap,.7605,1200
HID921821,21,Plain,1.94,5000
HID921845,25,Plain,.225,480
HID921866,5,Mountain,.52,1100
HID921946,22,Tonle Sap,10,20000
HID921972,2,Tonle Sap,0,0
HID922117,21,Plain,2,3000
HID922141,7,Coastal,.25,420
HID922175,17,Tonle Sap,1.7,1700
HID922232,20,Plain,0,0
HID922259,13,Mountain,6,8000
HID922301,20,Plain,.5,1000
HID922334,3,Plain,.58,2000
HID922486,15,Tonle Sap,0,0
HID922612,3,Plain,1.95,4500
HID922685,13,Mountain,0,0
HID922699,22,Tonle Sap,4.52,9000
HID922721,14,Plain,.35,1330
HID922976,15,Tonle Sap,0,0
HID923081,,,1.23,1800
HID923085,17,Tonle Sap,4,4000
HID923129,8,Plain,1.3,7000
HID923282,14,Plain,1.55,3500
HID923323,20,Plain,0,0
HID923425,14,Plain,.57,2000
HID923492,2,Tonle Sap,.49,2500
HID923514,20,Plain,.6,1500
HID923551,17,Tonle Sap,2,2500
HID923570,20,Plain,8,21046
HID923670,2,Tonle Sap,.5,1500
HID923894,10,Mountain,1,2500
HID923928,14,Plain,0,0
HID923943,3,Plain,.5,600
HID923953,25,Plain,.5,1000
HID923964,13,Mountain,1,1500
HID924045,21,Plain,1,2000
HID924108,21,Plain,0,0
HID924261,14,Plain,1.37,3000
HID924339,1,Tonle Sap,8.1,16800
HID924439,1,Tonle Sap,0,0
HID924464,12,Plain,.25,200
HID924493,6,Tonle Sap,1,560
HID924525,9,Coastal,0,0
HID924562,25,Plain,.4,3500
HID924676,2,Tonle Sap,1.5,6600
HID924719,3,Plain,.5600000000000001,2100
HID924747,8,Plain,0,0
HID924814,14,Plain,.25,700
HID924969,8,Plain,.4,1300
HID925059,13,Mountain,2,3250
HID925069,16,Mountain,0,0
HID925084,5,Mountain,1,2740
HID925135,6,Tonle Sap,.25,490
HID925194,10,Mountain,2,400
HID925217,5,Mountain,1.3,2000
HID925350,11,Mountain,0,0
HID925579,8,Plain,0,0
HID925610,4,Tonle Sap,.0348,150
HID925624,22,Tonle Sap,2,3000
HID925845,14,Plain,.76,3500
HID926015,25,Plain,2.5,5000
HID926036,7,Coastal,1.32,2000
HID926064,1,Tonle Sap,.5,1000
HID926083,21,Plain,.5,1190
HID926127,6,Tonle Sap,.2,500
HID926324,8,Plain,0,0
HID926341,3,Plain,0,0
HID926408,2,Tonle Sap,0,0
HID926436,14,Plain,2.5,30000
HID926631,6,Tonle Sap,.5,600
HID926693,21,Plain,0,0
HID926696,1,Tonle Sap,1.4,3000
HID926727,15,Tonle Sap,2,1500
HID926839,12,Plain,0,0
HID926873,20,Plain,.35,1000
HID926895,3,Plain,1.3,1700
HID926944,21,Plain,.62,5000
HID926956,12,Plain,.76,1000
HID927020,17,Tonle Sap,.5,490
HID927139,21,Plain,.3,700
HID927219,4,Tonle Sap,0,0
HID927265,12,Plain,.55,1750
HID927280,4,Tonle Sap,.38,600
HID927361,20,Plain,.75,1500
HID927399,21,Plain,2,2950
HID927507,4,Tonle Sap,1,5000
HID927520,5,Mountain,0,0
HID927606,21,Plain,.2,500
HID927607,12,Plain,1.39,3000
HID927668,10,Mountain,0,0
HID927706,23,Coastal,.2436,800
HID927752,2,Tonle Sap,1,2000
HID927827,18,Coastal,1,3500
HID927835,8,Plain,.1,250
HID927909,15,Tonle Sap,.5,2000
HID927985,8,Plain,0,0
HID928062,13,Mountain,3,900
HID928111,5,Mountain,0,0
HID928214,25,Plain,0,0
HID928257,22,Tonle Sap,0,0
HID928416,3,Plain,1,1000
HID928832,10,Mountain,0,0
HID928972,8,Plain,0,0
HID929046,4,Tonle Sap,2,5000
HID929062,9,Coastal,0,0
HID929260,8,Plain,.5,1500
HID929326,2,Tonle Sap,1,500
HID929390,13,Mountain,1,750
HID929397,14,Plain,.92,850
HID929410,7,Coastal,.74,1960
HID929435,21,Plain,.27,1200
HID929712,8,Plain,2,6000
HID929954,7,Coastal,.99,2500
HID930132,4,Tonle Sap,.35,900
HID930136,21,Plain,1,3000
HID930189,12,Plain,0,0
HID930342,14,Plain,.3,520
HID930353,1,Tonle Sap,1.5,2500
HID930405,25,Plain,.2,400
HID930443,15,Tonle Sap,2,7000
HID930457,5,Mountain,.5,1600
HID930479,25,Plain,0,0
HID930543,2,Tonle Sap,.5,1800
HID930557,21,Plain,.8,7500
HID930635,6,Tonle Sap,1,6000
HID930723,22,Tonle Sap,3.24,5580
HID930725,9,Coastal,.53,850
HID930771,8,Plain,.378,1200
HID931120,17,Tonle Sap,.3,400
HID931188,17,Tonle Sap,2,2000
HID931192,5,Mountain,1.04,2000
HID931231,21,Plain,1.37,4590
HID931416,8,Plain,0,0
HID931439,1,Tonle Sap,.5,765
HID931528,12,Plain,0,0
HID931543,20,Plain,1.8,2000
HID931555,25,Plain,0,0
HID931662,21,Plain,.5,2000
HID931854,8,Plain,.5,2300
HID931964,21,Plain,4,24000
HID932175,6,Tonle Sap,0,0
HID932202,22,Tonle Sap,7,6000
HID932245,7,Coastal,0,0
HID932271,5,Mountain,.77,2000
HID932288,3,Plain,1.9,6300
HID932341,1,Tonle Sap,0,0
HID932372,3,Plain,.25,700
HID932442,2,Tonle Sap,5,20000
HID932490,3,Plain,0,0
HID932545,14,Plain,.8,1500
HID932668,3,Plain,.3,2000
HID932937,21,Plain,1.3,1500
HID932987,2,Tonle Sap,0,0
HID933027,12,Plain,0,0
HID933136,7,Coastal,1.05,2150
HID933164,6,Tonle Sap,.8,1500
HID933403,15,Tonle Sap,.45,1200
HID933489,7,Coastal,.08,200
HID933494,4,Tonle Sap,.82,4200
HID933496,25,Plain,0,0
HID933536,20,Plain,3.8,8000
HID933640,14,Plain,.2,1400
HID933735,1,Tonle Sap,.6,1500
HID933920,16,Mountain,0,0
HID934025,7,Coastal,.08,250
HID934121,25,Plain,.25,700
HID934123,14,Plain,0,0
HID934154,3,Plain,0,0
HID934182,20,Plain,.5,650
HID934200,3,Plain,.7,1750
HID934246,20,Plain,0,0
HID934259,14,Plain,1.9,6960
HID934267,5,Mountain,0,0
HID934293,14,Plain,.6,1200
HID934451,5,Mountain,.2,700
HID934481,22,Tonle Sap,7,12000
HID934564,21,Plain,.1944,500
HID934639,3,Plain,0,0
HID934721,8,Plain,.7,3500
HID934762,4,Tonle Sap,.15,200
HID934809,7,Coastal,3,3000
HID934960,3,Plain,0,0
HID934973,17,Tonle Sap,1,2100
HID935028,6,Tonle Sap,.2,500
HID935049,3,Plain,0,0
HID935145,8,Plain,0,0
HID935159,6,Tonle Sap,3,13000
HID935203,23,Coastal,.2,720
HID935228,10,Mountain,0,0
HID935239,14,Plain,.6,1600
HID935349,7,Coastal,0,0
HID935454,15,Tonle Sap,0,0
HID935551,14,Plain,.5,2950
HID935595,21,Plain,9,60000
HID935923,20,Plain,2.7,3500
HID935993,14,Plain,5,25000
HID936152,7,Coastal,2.75,7480
HID936171,8,Plain,.51,1980
HID936249,2,Tonle Sap,0,0
HID936453,14,Plain,0,0
HID936580,2,Tonle Sap,1.5,4000
HID936670,20,Plain,1.07,10000
HID936891,9,Coastal,0,0
HID936901,1,Tonle Sap,0,0
HID936939,14,Plain,0,0
HID936951,2,Tonle Sap,0,0
HID936972,3,Plain,.9,700
HID936988,17,Tonle Sap,11,20000
HID937144,25,Plain,0,0
HID937202,15,Tonle Sap,.5,1000
HID937281,13,Mountain,.5,525
HID937436,14,Plain,2,7000
HID937512,19,Mountain,1,2500
HID937518,19,Mountain,0,0
HID937608,19,Mountain,0,0
HID937624,1,Tonle Sap,.25,2000
HID937653,7,Coastal,.25,440
HID937738,2,Tonle Sap,2,10000
HID937890,20,Plain,2.3,6140
HID937932,15,Tonle Sap,5,3000
HID938041,4,Tonle Sap,.7,900
HID938094,4,Tonle Sap,.9,2300
HID938127,14,Plain,2,2000
HID938148,2,Tonle Sap,0,0
HID938225,2,Tonle Sap,2.78,15000
HID938290,14,Plain,.585,5500
HID938319,12,Plain,0,0
HID938441,17,Tonle Sap,1,4000
HID938665,25,Plain,1,600
HID938728,10,Mountain,0,0
HID938898,17,Tonle Sap,0,0
HID938909,25,Plain,1.15,1500
HID938923,2,Tonle Sap,.8,2000
HID938926,10,Mountain,0,0
HID938956,4,Tonle Sap,.175,450
HID938991,1,Tonle Sap,0,0
HID939135,2,Tonle Sap,0,0
HID939139,14,Plain,.85,3600
HID939157,2,Tonle Sap,0,0
HID939234,8,Plain,2,6000
HID939263,17,Tonle Sap,1.03,1050
HID939453,5,Mountain,1.4,3000
HID939459,8,Plain,0,0
HID939590,13,Mountain,1,1400
HID939624,2,Tonle Sap,1,5000
HID939693,5,Mountain,1,2500
HID939753,2,Tonle Sap,7.5,22500
HID939771,14,Plain,8,35000
HID939789,6,Tonle Sap,.1,240
HID939844,17,Tonle Sap,7,11900
HID940001,17,Tonle Sap,7,7000
HID940026,17,Tonle Sap,2.5,2400
HID940178,8,Plain,1.5,18900
HID940259,5,Mountain,1.3,3500
HID940272,2,Tonle Sap,2,3000
HID940286,14,Plain,.71,4060
HID940307,4,Tonle Sap,1,5000
HID940350,6,Tonle Sap,1.5,6000
HID940471,5,Mountain,1,2500
HID940505,4,Tonle Sap,2,10000
HID940507,4,Tonle Sap,.45,1000
HID940542,6,Tonle Sap,.5,480
HID940552,2,Tonle Sap,3,4500
HID940754,2,Tonle Sap,2,2000
HID940823,7,Coastal,1.59,3600
HID940851,19,Mountain,0,0
HID940872,3,Plain,.95,1200
HID940996,1,Tonle Sap,2.32,5000
HID941089,1,Tonle Sap,0,0
HID941144,3,Plain,3.2,10000
HID941215,2,Tonle Sap,2,3000
HID941288,4,Tonle Sap,.5,1000
HID941307,18,Coastal,0,0
HID941311,18,Coastal,0,0
HID941530,12,Plain,0,0
HID941539,25,Plain,2.19,5330
HID941563,10,Mountain,.9,1150
HID941583,5,Mountain,.9,1500
HID941640,17,Tonle Sap,2,4000
HID941652,7,Coastal,.7,1400
HID941670,21,Plain,16,80000
HID941687,2,Tonle Sap,1,2500
HID941774,3,Plain,0,0
HID941851,14,Plain,1,540
HID941895,21,Plain,.31,1260
HID941899,2,Tonle Sap,5,20000
HID942040,14,Plain,12,54000
HID942060,14,Plain,.3,1200
HID942082,25,Plain,1,1080
HID942150,14,Plain,.5,2000
HID942187,15,Tonle Sap,0,0
HID942192,20,Plain,3,6000
HID942288,3,Plain,1.5,6000
HID942409,3,Plain,.12,400
HID942558,2,Tonle Sap,5,45000
HID942578,15,Tonle Sap,0,0
HID942594,21,Plain,.15,450
HID942604,17,Tonle Sap,1.5,2700
HID942659,7,Coastal,0,0
HID942661,4,Tonle Sap,.3,625
HID942685,20,Plain,.25,400
HID942708,5,Mountain,.4,900
HID942779,4,Tonle Sap,.93,15000
HID942911,14,Plain,2,5250
HID942920,20,Plain,1.1,2500
HID942926,6,Tonle Sap,.35,700
HID942948,14,Plain,0,0
HID942974,21,Plain,1.5,5000
HID943012,25,Plain,0,0
HID943014,8,Plain,.11,580
HID943017,17,Tonle Sap,1.5,3000
HID943126,6,Tonle Sap,.5,1000
HID943149,1,Tonle Sap,2,3000
HID943198,21,Plain,2,5000
HID943250,15,Tonle Sap,3,18000
HID943327,5,Mountain,1.2,3500
HID943347,7,Coastal,1.3592,4220
HID943377,19,Mountain,0,0
HID943412,14,Plain,.5,3500
HID943607,7,Coastal,0,0
HID943649,11,Mountain,0,0
HID943655,6,Tonle Sap,7,58000
HID943679,2,Tonle Sap,0,0
HID943718,15,Tonle Sap,1,3600
HID943734,2,Tonle Sap,8.199999999999999,30400
HID943742,3,Plain,1.5,6000
HID943830,25,Plain,0,0
HID943833,1,Tonle Sap,1,5000
HID943917,20,Plain,1.7,3100
HID944136,3,Plain,0,0
HID944171,1,Tonle Sap,0,0
HID944246,8,Plain,0,0
HID944454,14,Plain,1,2500
HID944459,14,Plain,0,0
HID944461,2,Tonle Sap,0,0
HID944515,14,Plain,0,0
HID944516,21,Plain,.25,100
HID944538,4,Tonle Sap,0,0
HID944543,7,Coastal,1.5,3500
HID944550,25,Plain,.4,1500
HID944576,7,Coastal,.64,1500
HID944578,14,Plain,1,6000
HID944647,7,Coastal,0,0
HID944665,2,Tonle Sap,5.1,15000
HID944882,17,Tonle Sap,0,0
HID944971,4,Tonle Sap,.55,905
HID945010,6,Tonle Sap,0,0
HID945044,8,Plain,.5,600
HID945205,5,Mountain,.7,1500
HID945379,4,Tonle Sap,2.1,6000
HID945385,23,Coastal,.2,200
HID945398,1,Tonle Sap,2,2000
HID945521,8,Plain,0,0
HID945552,2,Tonle Sap,0,0
HID945569,14,Plain,.92,3300
HID945623,21,Plain,1,2000
HID945700,2,Tonle Sap,0,0
HID945762,25,Plain,.5,2700
HID945767,4,Tonle Sap,3.8,27000
HID945820,5,Mountain,0,0
HID945860,13,Mountain,.5,500
HID945911,20,Plain,.7,1600
HID945912,1,Tonle Sap,1,1000
HID945918,1,Tonle Sap,0,0
HID946004,25,Plain,2.3,4000
HID946056,5,Mountain,1.07,2500
HID946101,21,Plain,.015,60
HID946140,17,Tonle Sap,.5,1000
HID946227,5,Mountain,2.5,7500
HID946417,7,Coastal,.6,1425
HID946450,21,Plain,.5,2000
HID946476,14,Plain,.45,2333
HID946808,17,Tonle Sap,.4,3700
HID947083,6,Tonle Sap,.15,240
HID947176,4,Tonle Sap,.18,600
HID947271,13,Mountain,2,4000
HID947345,5,Mountain,1,2500
HID947367,12,Plain,0,0
HID947381,2,Tonle Sap,0,0
HID947436,10,Mountain,.06,200
HID947455,15,Tonle Sap,.5,600
HID947472,6,Tonle Sap,1,4000
HID947536,16,Mountain,0,0
HID947556,25,Plain,0,0
HID947588,8,Plain,0,0
HID947817,17,Tonle Sap,0,0
HID947884,24,Tonle Sap,0,0
HID947929,10,Mountain,0,0
HID947945,2,Tonle Sap,1,2000
HID947990,7,Coastal,0,0
HID947996,5,Mountain,.1,240
HID948056,25,Plain,3,7000
HID948090,17,Tonle Sap,.5,1500
HID948104,2,Tonle Sap,0,0
HID948111,21,Plain,.42,1680
HID948112,14,Plain,1.5,3000
HID948118,21,Plain,.47,1500
HID948202,7,Coastal,0,0
HID948236,2,Tonle Sap,9,75000
HID948254,3,Plain,0,0
HID948374,2,Tonle Sap,0,0
HID948490,8,Plain,1,1000
HID948556,3,Plain,0,0
HID948609,17,Tonle Sap,0,0
HID948711,14,Plain,.32,1980
HID948720,17,Tonle Sap,0,0
HID948775,20,Plain,1.08,5000
HID948861,2,Tonle Sap,0,0
HID948938,6,Tonle Sap,0,0
HID948942,4,Tonle Sap,1.2,1500
HID948943,14,Plain,.67,1200
HID948954,18,Coastal,2,6000
HID948996,21,Plain,0,0
HID949010,5,Mountain,0,0
HID949056,14,Plain,1.5,3000
HID949068,21,Plain,.4,1000
HID949161,21,Plain,2,5000
HID949247,16,Mountain,.5,400
HID949290,5,Mountain,.37,1500
HID949585,25,Plain,.22,400
HID949718,14,Plain,0,0
HID949801,8,Plain,0,0
HID949817,1,Tonle Sap,3.3,4000
HID950065,8,Plain,.2,1000
HID950092,10,Mountain,1,1400
HID950153,2,Tonle Sap,5,18000
HID950268,,,.5,4000
HID950338,7,Coastal,0,0
HID950419,21,Plain,1,1500
HID950425,14,Plain,.5,1500
HID950438,16,Mountain,0,0
HID950468,4,Tonle Sap,4.5,6400
HID950589,12,Plain,0,0
HID950646,18,Coastal,0,0
HID950879,1,Tonle Sap,0,0
HID950931,2,Tonle Sap,0,0
HID950944,10,Mountain,.54,1000
HID950949,2,Tonle Sap,.32,900
HID951050,21,Plain,1.5,9600
HID951212,8,Plain,0,0
HID951343,5,Mountain,.15,560
HID951355,21,Plain,.59,2700
HID951396,21,Plain,.57,2100
HID951498,5,Mountain,3.04,7500
HID951521,22,Tonle Sap,2,3500
HID951861,10,Mountain,.5,500
HID951880,21,Plain,.3,900
HID951925,14,Plain,.6,3300
HID951974,20,Plain,2.05,3000
HID952011,5,Mountain,1.48,2600
HID952026,21,Plain,0,0
HID952037,10,Mountain,2.5,2000
HID952050,3,Plain,.4,2000
HID952323,21,Plain,.9,2100
HID952367,3,Plain,.17,600
HID952502,5,Mountain,.65,2000
HID952517,15,Tonle Sap,1,500
HID952567,14,Plain,.7,1500
HID952721,4,Tonle Sap,1.33,20000
HID952749,2,Tonle Sap,5.9,27000
HID952795,21,Plain,2.5,4000
HID952807,5,Mountain,.4,800
HID952895,8,Plain,.1,500
HID952961,25,Plain,.64,3000
HID952988,14,Plain,1,2730
HID952993,8,Plain,.4,1500
HID953005,13,Mountain,4,5000
HID953057,4,Tonle Sap,.5600000000000001,4000
HID953239,25,Plain,0,0
HID953278,16,Mountain,0,0
HID953296,25,Plain,0,0
HID953332,5,Mountain,2.8,4500
HID953383,8,Plain,0,0
HID953568,21,Plain,.3,500
HID953581,4,Tonle Sap,1,2000
HID953692,4,Tonle Sap,3,8000
HID953812,18,Coastal,0,0
HID953813,25,Plain,1,3000
HID953829,7,Coastal,0,0
HID953836,7,Coastal,2.5,15000
HID953880,14,Plain,2,8000
HID953977,6,Tonle Sap,0,0
HID954131,17,Tonle Sap,1,1500
HID954209,17,Tonle Sap,2,1000
HID954355,5,Mountain,.316,900
HID954366,6,Tonle Sap,2.2,3375
HID954608,7,Coastal,0,0
HID954707,13,Mountain,1,1225
HID954724,2,Tonle Sap,12,20000
HID954805,1,Tonle Sap,10,10000
HID954824,20,Plain,.5,1400
HID954851,2,Tonle Sap,5,6000
HID954898,5,Mountain,1.1,3700
HID954990,25,Plain,0,0
HID955064,1,Tonle Sap,0,0
HID955078,1,Tonle Sap,.9,8000
HID955105,21,Plain,.2,800
HID955117,5,Mountain,.2,450
HID955120,21,Plain,.2,360
HID955153,21,Plain,.4,1920
HID955205,3,Plain,1,3000
HID955309,8,Plain,.7,3000
HID955373,14,Plain,1.87,3000
HID955419,14,Plain,.5,2000
HID955446,17,Tonle Sap,1,900
HID955468,8,Plain,.5,600
HID955477,19,Mountain,0,0
HID955530,15,Tonle Sap,2,2000
HID955540,3,Plain,0,0
HID955711,8,Plain,1,2000
HID955786,23,Coastal,1.3,2000
HID955830,5,Mountain,.2,320
HID955914,3,Plain,.5,3000
HID955929,10,Mountain,0,0
HID955981,21,Plain,1.7,2650
HID955983,2,Tonle Sap,0,0
HID956069,20,Plain,.4,750
HID956083,20,Plain,.7,2500
HID956275,2,Tonle Sap,3,19000
HID956289,3,Plain,0,0
HID956291,8,Plain,1.5,2700
HID956354,19,Mountain,0,0
HID956394,3,Plain,0,0
HID956423,5,Mountain,0,0
HID956455,14,Plain,2,5500
HID956467,3,Plain,.4,1200
HID956532,14,Plain,.5,2000
HID956769,5,Mountain,.71,3500
HID956936,9,Coastal,0,0
HID957097,17,Tonle Sap,.1,500
HID957100,6,Tonle Sap,0,0
HID957103,6,Tonle Sap,1,6000
HID957205,15,Tonle Sap,.5,980
HID957372,7,Coastal,0,0
HID957497,9,Coastal,0,0
HID957556,2,Tonle Sap,7.9,24000
HID957620,5,Mountain,.5,1500
HID957656,14,Plain,3.55,27000
HID957708,20,Plain,.89,1925
HID957912,7,Coastal,0,0
HID958103,2,Tonle Sap,3.5,12500
HID958130,3,Plain,.15,600
HID958227,11,Mountain,.3,1000
HID958457,21,Plain,.5,2800
HID958627,14,Plain,0,0
HID958637,7,Coastal,.15,200
HID958654,5,Mountain,1,1200
HID958679,10,Mountain,0,0
HID958704,6,Tonle Sap,0,0
HID958715,3,Plain,0,0
HID958786,1,Tonle Sap,2.1,4500
HID958833,10,Mountain,0,0
HID958841,8,Plain,0,0
HID959129,6,Tonle Sap,.1,350
HID959151,6,Tonle Sap,5,20000
HID959181,6,Tonle Sap,0,0
HID959227,1,Tonle Sap,1,1000
HID959253,15,Tonle Sap,0,0
HID959412,20,Plain,0,0
HID959522,4,Tonle Sap,.15,510
HID959573,7,Coastal,0,0
HID959600,20,Plain,1,1500
HID959611,8,Plain,.49,2500
HID959749,15,Tonle Sap,2,3850
HID959757,8,Plain,0,0
HID959779,23,Coastal,0,0
HID959812,14,Plain,.3,900
HID959930,25,Plain,0,0
HID960409,21,Plain,1.2,2000
HID960444,12,Plain,0,0
HID960478,17,Tonle Sap,1.5,5000
HID960588,21,Plain,.5,2500
HID960902,9,Coastal,0,0
HID960944,17,Tonle Sap,0,0
HID960970,14,Plain,.6,2300
HID960997,20,Plain,1.75,4000
HID961017,21,Plain,.38,850
HID961090,14,Plain,.6,3000
HID961168,22,Tonle Sap,13,19500
HID961215,17,Tonle Sap,0,0
HID961219,22,Tonle Sap,0,0
HID961242,7,Coastal,1,1450
HID961316,17,Tonle Sap,1.5,600
HID961325,14,Plain,.3,800
HID961336,12,Plain,0,0
HID961372,7,Coastal,1.5,4000
HID961384,2,Tonle Sap,1,3000
HID961404,21,Plain,2,18000
HID961650,6,Tonle Sap,1,1000
HID961718,7,Coastal,11.25,80000
HID961734,8,Plain,0,0
HID961737,6,Tonle Sap,.7,900
HID961794,3,Plain,0,0
HID961855,8,Plain,0,0
